17,17005,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17035,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
17,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
18,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065336952,3174321946,0,0,2
18,17005,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17035,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
18,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
19,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065353216,956793559,0,0,2
19,17005,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17035,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17050,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
19,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
20,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065353216,956793559,0,0,2
20,17005,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17035,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17050,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
20,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
21,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065340133,1025620578,0,0,2
21,17005,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17035,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17095,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17125,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
21,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
22,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065340133,1025620578,0,0,2
22,17005,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17020,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065244354,3186158870,0,0,2
22,17050,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17080,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17110,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
22,17140,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
23,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065286932,1035329168,0,0,2
23,17005,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065244354,3186158870,0,0,2
23,17050,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17065,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17080,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17095,000000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17110,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17125,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
23,17140,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,16975,001000000000000000000000000000000000000000000000000000000,0,0,0,0,0,0,1
24,16990,000000000000000100000000000000000000000000000000000000000,0,0,1065286932,1035329168,0,0,2
24,17005,000000000000000100000000000000000000000000000000000000000,0,0,1065161780,3189391329,0,0,2
24,17020,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17035,000000000000000100000000000000000000000000000000000000000,0,0,1065262583,3184826075,0,0,2
24,17050,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
24,17065,000000000000010000000000000000000000000000000000000000000,0,0,0,0,0,0,2
