76,16975,0,0,0,0,0,0,1
76,16990,0,0,1065318877,3179476830,0,0,2
76,17005,0,0,1065215130,3187874822,0,0,2
76,17020,0,0,1064494356,3198269329,0,0,2
76,17035,0,0,1064735191,3196694459,0,0,2
76,17050,0,0,1065351494,3161113763,0,0,2
76,17065,0,0,3212834379,3163357321,0,0,2
76,17080,0,0,3212770049,1035376709,0,0,2
76,17095,0,0,0,0,0,0,2
76,17110,0,0,3212834615,3162907592,0,0,2
76,17125,0,0,0,0,0,0,2
76,17140,0,0,3212831868,3167217518,0,0,2
77,16975,0,0,0,0,0,0,1
77,16990,0,0,1065333966,3175360623,0,0,2
77,17005,0,0,1065215130,3187874822,0,0,2
77,17020,0,0,1064551505,3197919592,0,0,2
77,17035,0,0,1064735191,3196694459,0,0,2
77,17050,0,0,1065352728,3153715117,0,0,2
77,17065,0,0,3212834379,3163357321,0,0,2
77,17080,0,0,3212755608,1036603854,0,0,2
77,17095,0,0,0,0,0,0,2
77,17110,0,0,3212818168,3175174340,0,0,2
77,17125,0,0,0,0,0,0,2
77,17140,0,0,3212831868,3167217518,0,0,2
78,16975,0,0,0,0,0,0,1
78,16990,0,0,1065333966,3175360623,0,0,2
78,17005,0,0,1065186539,3188718511,0,0,2
78,17020,0,0,1064551505,3197919592,0,0,2
78,17035,0,0,1064772240,3196424736,0,0,2
78,17050,0,0,1065352728,3153715117,0,0,2
78,17065,0,0,3212836682,999871639,0,0,2
78,17080,0,0,3212755608,1036603854,0,0,2
78,17095,0,0,0,0,0,0,2
78,17110,0,0,3212818168,3175174340,0,0,2
78,17125,0,0,0,0,0,0,2
78,17140,0,0,3212831868,3167217518,0,0,2
79,16975,0,0,0,0,0,0,1
79,16990,0,0,1065317512,3179645593,0,0,2
79,17005,0,0,1065186539,3188718511,0,0,2
79,17020,0,0,1064629735,3197418360,0,0,2
79,17035,0,0,1064772240,3196424736,0,0,2
79,17050,0,0,1065352052,1010892078,0,0,2
79,17065,0,0,3212836682,999871639,0,0,2
79,17080,0,0,3212713244,1039673421,0,0,2
79,17095,0,0,0,0,0,0,2
79,17110,0,0,3212770198,3182847043,0,0,2
79,17125,0,0,0,0,0,0,2
79,17140,0,0,3212831868,3167217518,0,0,2
80,16975,0,0,0,0,0,0,1
80,16990,0,0,1065317512,3179645593,0,0,2
80,17005,0,0,1065175335,3189028850,0,0,2
80,17020,0,0,1064629735,3197418360,0,0,2
80,17035,0,0,1064750903,3196581147,0,0,2
80,17050,0,0,1065352052,1010892078,0,0,2
80,17065,0,0,3212836857,3128199712,0,0,2
80,17080,0,0,3212713244,1039673421,0,0,2
80,17095,0,0,0,0,0,0,2
80,17110,0,0,3212770198,3182847043,0,0,2
80,17125,0,0,0,0,0,0,2
80,17140,0,0,3212831868,3167217518,0,0,2
81,16975,0,0,0,0,0,0,1
81,16990,0,0,1065300768,3181498327,0,0,2
81,17005,0,0,1065175335,3189028850,0,0,2
81,17020,0,0,1064631283,3197408156,0,0,2
81,17035,0,0,1064750903,3196581147,0,0,2
81,17050,0,0,1065349060,1018581794,0,0,2
81,17065,0,0,3212836857,3128199712,0,0,2
81,17080,0,0,3212734493,1038214563,0,0,2
81,17095,0,0,0,0,0,0,2
81,17110,0,0,3212766621,3183162869,0,0,2
