137,part,17067,1149975492,1144749468,3137856612,1049927990,999533220,3221793076
137,part,17653,1156065570,1143277273,3227231328,1093316090,0,0
137,part,17654,1152058811,1145918505,3210170788,3185416720,1048863429,0
137,part,17655,1157934411,1131585151,1108492846,3230773392,1060432521,0
137,part,17878,1154420122,1141586388,0,0,0,0
137,part,17892,1147414429,1145024117,3187881664,1061300429,1083262192,1085616791
137,part,17912,1151986355,1145928848,3183539264,3176767232,0,0
137,part,17937,1150906069,1144806695,1069267588,1071676540,1081608914,1086178793
137,part,17943,1136188020,1143216957,1058218342,1085010396,0,0
137,part,17944,1151607798,1144974465,1091685725,1091822201,1081325423,1086362963
137,part,17948,1149766733,1144780979,3158553620,1050226860,0,0
137,part,17951,1152392092,1143700269,0,0,0,0
137,part,17952,1147090992,1144967727,3238846211,1091058578,1078464621,1084232492
137,part,17956,1153780842,1143211801,3235401760,1095402095,0,0
137,part,17957,1154413480,1142993095,1029618304,1094202568,0,0
137,part,17958,1152767485,1143421907,0,0,0,0
137,part,17959,1146324116,1145083788,3238507764,1090304703,1078231212,1084439264
137,part,17962,1154412722,1142887283,1027972096,1093633226,0,0
137,part,17963,1154197264,1143001446,3223429346,1094326183,0,0
137,part,17965,1147881802,1144507148,3237536681,1085042516,1077780329,1085414400
137,part,17978,1153896708,1142649743,3234326440,1094098775,0,0
137,part,17981,1153797740,1142647995,3237069335,1094087594,0,0
137,part,17982,1154306960,1142001405,3215679704,1089799180,0,0
137,part,17983,1154288870,1142031941,3217533285,1090399760,0,0
137,part,17985,1154412625,1141587215,0,0,0,0
137,part,17993,1155383709,1141058150,1097616440,3214506568,0,0
137,part,17994,1147075494,1145005210,3239842135,1089248654,1080238872,1087861682
137,part,17999,1151421280,1144277244,1088404161,1078094126,1079182018,1087857566
137,part,18003,1150075342,1144848349,0,3134807040,0,0
137,part,18005,1154007630,1142679144,3232822765,1092863566,0,0
137,part,18006,1153816350,1142701066,3238359120,1093025451,0,0
137,part,18007,1154119824,1142575703,3229992969,1092099689,0,0
137,part,18008,1154139040,1142561574,3229667487,1091995350,0,0
137,part,18012,1150546264,1144749126,0,0,0,0
137,part,18015,1150301025,1144743617,0,1065353149,0,0
137,part,18016,1150220446,1144797277,0,1068149374,0,0
137,part,18017,1150303261,1144728060,0,1065353149,0,0
137,part,18018,1150210458,1144809863,0,1065353149,0,0
137,part,18019,1150255312,1144741504,0,1065297683,0,0
137,part,18022,1150305632,1144749401,0,1068135462,0,0
137,part,18023,1150302650,1144726504,0,1065353149,0,0
137,part,18025,1150302537,1144727096,0,1065353149,0,0
137,part,18026,1150301248,1144728096,0,1065353149,0,0
137,part,18027,1150239792,1144790227,0,1065311745,0,0
137,part,18029,1150260861,1144748703,0,1068135445,0,0
137,part,18030,1150301209,1144727812,0,1065353149,0,0
137,part,18031,1150300439,1144726916,0,1065353149,0,0
137,part,18032,1150294686,1144726531,0,1065353149,0,0
137,part,18034,1150206436,1144809564,0,1065353149,0,0
137,part,18036,1150209302,1144792346,0,1065353149,0,0
137,part,18041,1150224054,1144793183,0,1065353149,0,0
137,part,18049,1150283640,1144744386,0,1065353149,0,0
137,part,18051,1150278778,1144744527,0,1065353149,0,0
137,part,18052,1151659979,1144389460,3239492457,1091482409,0,0
137,part,18053,1151788396,1144399002,3237289324,1091555695,0,0
137,part,18054,1151846463,1144383849,3235756476,1091439309,0,0
137,part,18055,1151743830,1144408527,3238581887,1091628860,0,0
137,part,18056,1152164555,1144010279,3222859259,1086873203,0,0
137,part,18057,1152384376,1143716450,0,0,0,0
137,part,18058,1152224772,1143848168,0,3139556608,0,0
137,part,18876,1149124607,1144586489,3236656273,1067816137,0,0
137,part,18067,1150535404,1144354834,1091127681,1079491316,1074422802,1085313658
137,part,18071,1150394375,1144765672,0,0,0,0
137,part,18072,1150204808,1144792982,0,1065353149,0,0
137,part,18073,1150184318,1144809233,0,1065353149,0,0
137,part,18075,1151161488,1144276004,1090941658,1078014544,1074581074,1085948224
137,part,18875,1149124607,1144586489,3234470034,1049463370,0,0
137,part,18874,1149124607,1144586489,3241747815,3232282372,0,0
137,part,18083,1150152449,1144831334,0,0,0,0
137,part,18087,1149891394,1144778992,3186328088,3186917184,0,0
137,part,18088,1150301452,1144604069,1099859106,1086304462,0,0
137,part,18089,1149929389,1144289460,1094316465,1079495651,0,0
137,part,18090,1150091280,1144830596,0,3126454272,0,0
137,part,18091,1152072519,1144024500,3238174593,1090675962,0,0
137,part,18092,1152385672,1143682527,0,3160698368,0,0
137,part,18093,1152281468,1143799628,0,3148076544,0,0
137,part,18873,1149124607,1144586489,3245259357,3229952108,0,0
137,part,18095,1150134276,1144848377,0,0,0,0
137,part,18097,1150132939,1144847439,0,0,0,0
137,part,18106,1152751786,1143404648,0,3143194624,0,0
137,part,18111,1152758716,1143405386,0,0,0,0
137,part,18114,1152769139,1143405181,0,0,0,0
137,part,18117,1150153548,1144831417,0,0,0,0
137,part,18120,1150125437,1144847799,0,0,0,0
137,part,18121,1153366342,1143205758,3176250010,3168864640,0,0
137,part,18122,1147859036,1144392550,3238837646,1077165801,1072719800,1084544839
137,part,18124,1150091264,1144831317,0,3126454272,0,0
137,part,18125,1150124050,1144846677,0,0,0,0
137,part,18126,1149715692,1144814155,1011489240,1070935780,0,0
137,part,18129,1150131617,1144848182,0,0,0,0
137,part,18130,1149622283,1144794016,0,1051205318,0,0
137,part,18131,1150058486,1144864764,0,0,0,0
137,part,18137,1147028261,1144531363,3238950037,1072870300,1074412310,1088284577
137,part,18140,1149660558,1144733913,3200953920,1069037236,0,0
137,part,18872,1149124607,1144586489,3252850433,3222684596,0,0
137,part,18142,1149618012,1144632838,1090559164,1078525202,0,0
