79,18753,1064847284,1048154969,3193829430,3193829430
79,19061,3212578163,3191022031,1028097280,1078325703
79,19047,3209889482,1058073929,3206156048,1081054111
79,18795,3211210784,3202081880,1055082640,1076668105
79,18809,1065228750,1039728796,3171904795,3171904795
79,18823,1065263240,1037291974,3184800491,3184800491
79,18837,1065325865,1030343164,3188970803,3188970803
79,18851,0,0,3192068560,3192068560
79,18865,3212827135,3171645289,1024163456,1078387169
79,18879,1064389931,3198877209,1051613083,1051613083
79,18907,3205809407,1062229468,3212769012,1082418892
79,18921,1061317978,1059490072,3207942636,3207942636
79,18949,0,0,3214917102,1082947433
79,18963,1065293165,1034755982,3182253186,3182253186
79,18977,3212768818,3182969907,3178375232,1078777980
79,18991,1064173878,3200029223,1052843539,1052843539
79,19005,1063775477,3201876795,1055094791,1055094791
79,19019,0,0,1053615563,1053615563
79,19033,1060981789,3207354398,1060634415,1060634415
80,16975,0,0,0,0
80,16989,3209433615,3206189405,1059451584,1075811115
80,17017,1065286931,1035329296,3185631825,3185631825
80,17031,3209465980,1058662884,3206881516,1081235478
80,17073,1062233671,1058319869,3204030892,1080574992
80,17087,3202333946,3211150200,1066347672,1073838479
80,17101,1063597749,3202613869,1057288409,1076351909
80,17115,0,0,3172440384,3172440384
80,17143,3209316692,1058858304,3205997336,1081014433
80,17213,0,0,3215610993,3215610993
80,17227,0,0,3173304960,3173304960
80,17269,1064442105,3198578229,1051296416,1051296416
80,17283,0,0,1030179520,1078293168
80,17297,1065353146,993853303,3141336968,3141336968
80,17311,1060598792,3207761249,1061525671,1061525671
80,17339,1065103516,3190817554,1043391476,1043391476
80,17353,3212446562,1046189912,3210314455,3210314455
80,17367,1065073141,1044009803,3191561857,3191561857
80,17395,1064340165,1051670610,3194089394,3194089394
80,19061,3212578163,3191022031,1043599104,1077792491
80,17423,1065286386,3182861742,1024462968,1024462968
80,17451,3205690583,1062313542,3212154948,1082342134
80,17465,0,0,1064572204,1074530960
80,17479,1065348703,3166567776,1019085245,1019085245
80,17493,1065328358,1029628727,3165651872,3165651872
80,17507,1064804882,3196179473,1048789749,1048789749
80,17535,0,0,3180078112,1078817020
80,17549,1065307342,3180812483,1033337885,1033337885
80,17563,0,0,1057639348,1057639348
80,17577,0,0,3192801856,1079374975
80,17591,1065304078,1033675044,3181722684,3181722684
80,17605,3212825856,1024744331,3172230144,1078681963
80,17619,3212030290,1050466216,3198117824,1079835859
